"","alphaii","seii","alphaij","seij","alphaik","seik","alphaji","seji","alphajj","sejj","alphajk","sejk","alphaki","seki","alphakj","sekj","alphakk","sekk","betaiij","seiij","betaiik","seiik","betaijk","seijk","betajji","sejji","betajjk","sejjk","betajik","sejik","betakki","sekki","betakkj","sekkj","betakij","sekij","pi","pj","pk","rep","pij","pjk","pik"
"1611",0.351774663447829,0.0108194705679374,0.111548008105505,0.0113950234613986,0.211817704964126,0.0131310005059745,0.111548006257095,0.0113950213413171,0.351774663285911,0.0108194717217921,0.21181767014505,0.0131310004733679,0.0125682317361973,0.00705381289576957,0.0125682506909623,0.00705381259157583,0.361933661107446,0.00760592527422023,0.00256745510702621,0.00258195932769991,0.00743832356252221,0.00293255480762808,-0.00419055320669258,0.00265241598248461,0.00256745123360315,0.00258195932769991,0.00743832837141229,0.00293255480762808,-0.00419054696680484,0.00265241598248461,0.000885757204124834,0.00258195932769991,0.000885751724644869,0.00293255480762808,0.000273482526065224,0.00265241598248461,5,5,2,90,0,-3,-3
"1612",0.356338307475407,0.0102765476652595,0.110532712960166,0.0107902542403518,0.194872388519757,0.012079687080792,0.110532757256217,0.0107902545910874,0.356338301739913,0.0102765483011874,0.194872392924152,0.0120796864527257,0.035771977855069,0.00735822362570747,0.035771970348833,0.00735822562309367,0.363312474249795,0.00776227000739013,0.00284600556945555,0.0024475880418361,0.00413124618735303,0.00268906274013157,-0.00180761519852821,0.00245360904177312,0.0028460002490653,0.0024475880418361,0.0041312547369537,0.00268906274013157,-0.00180762650250401,0.00245360904177312,0.00105201194051571,0.0024475880418361,0.00105201437016226,0.00268906274013157,0.00097068302514176,0.00245360904177312,5,5,3,90,0,-2,-2
"1613",0.35836629588735,0.009502726906102,0.109520817009722,0.00995677696626411,0.15721890915678,0.0105756517723648,0.109520863765352,0.00995677354555137,0.358366270807724,0.00950272552593786,0.157218881549064,0.0105756532691567,0.0687955930952383,0.00817258727592331,0.068795615701838,0.00817258848172658,0.363329093637374,0.00829596454263247,0.00316388343072297,0.0022495032960022,0.00291826950515118,0.00235673795608838,0.000584023000283338,0.00216726621323287,0.00316387710038214,0.0022495032960022,0.00291828603113434,0.00235673795608838,0.00058401323173654,0.00216726621323287,0.0013849295683095,0.0022495032960022,0.00138492277152232,0.00235673795608838,0.00207732560485775,0.00216726621323287,5,5,4,90,0,-1,-1
"1614",0.357680756889618,0.00886000174725327,0.107423217674003,0.0092648900735473,0.107423211040315,0.00926489131001661,0.107423236246933,0.00926488743765553,0.357680783792873,0.00885999828102152,0.107423262617014,0.00926488921548489,0.107423240792639,0.00926489088777232,0.107423219917688,0.00926488927188508,0.35768076817892,0.00886000133734461,0.00354501235881584,0.00207366319974846,0.00354501424232715,0.00207366375800625,0.00323816372253237,0.00192031248767949,0.00354501240920032,0.00207366319974846,0.00354500447379806,0.00207366375800625,0.00323815672112146,0.00192031248767949,0.00354500801927,0.00207366319974846,0.0035450144318225,0.00207366375800625,0.00323816032549335,0.00192031248767949,5,5,5,90,0,0,0
"1615",0.364965430306663,0.00839081758677931,2.07307693992724e-05,0.00772336023242042,0.114138985414214,0.00862980089665555,0.156440977890551,0.0283073444610205,0.286625283960053,0.0225663016317971,0.156440982547692,0.0283073521846131,0.114144247131306,0.0086211184533656,1.44885708378722e-05,0.00772351734426701,0.364946670872145,0.00839324499470732,-6.04039178394991e-06,0.00171587819179838,0.00313986143794343,0.00181550384653421,1.66192013273428e-07,0.00159017605435057,0.035731291945029,0.00171587819179838,0.0357312906265749,0.00181550384653421,-0.000949893502337246,0.00159017605435057,0.00314146888089637,0.00171587819179838,-1.54788196027844e-06,0.00181550384653421,-2.78344733660074e-06,0.00159017605435057,0,5,0,90,5,-5,0
"1616",0.366792591674931,0.00797440218755714,1.16345062509163e-05,0.00733229301219008,0.0722290046568371,0.00778670591776655,0.15970790186247,0.0243565448705987,0.291989879877866,0.0196136433215987,0.175497388937879,0.0247010012991161,0.159518873998348,0.00982902793216645,1.36799199438424e-05,0.00831221117218582,0.363214638968231,0.00900634189433113,-3.13020681874476e-06,0.0015965593621749,0.00114245596903028,0.00163152280012258,7.9064360311582e-08,0.00142972114083061,0.0334780916956781,0.0015965593621749,0.0286086612933773,0.00163152280012258,-0.00657054989109976,0.00142972114083061,0.00283406572193603,0.0015965593621749,-3.07635174045769e-06,0.00163152280012258,-1.73552090348023e-06,0.00142972114083061,0,5,1,90,5,-4,1
"1617",0.366003270275175,0.00766059134320691,9.14818879997673e-06,0.0070092371172942,0.0373660633313297,0.00722272054518954,0.161065906122557,0.0205534500641642,0.300785623846167,0.01675653786028,0.178337005115331,0.0206178855407634,0.192150512410679,0.0115918231907115,0.01309571362664,0.00940276852727707,0.358973068020087,0.0100191504941461,-2.4198535838145e-06,0.00150415195083114,0.000918168868276691,0.0015131005225687,1.20329936676121e-07,0.00131751258863146,0.0308258016203271,0.00150415195083114,0.0197856374877064,0.0015131005225687,-0.00928727084758213,0.00131751258863146,0.00440286713766569,0.00150415195083114,0.000757894094046327,0.0015131005225687,0.000868074000775054,0.00131751258863146,0,5,2,90,5,-3,2
"1618",0.364632985882287,0.00757362701040866,1.12953213666809e-05,0.00693367892079579,0.0132310826175302,0.00700058139340282,0.160780066513576,0.0174461098679507,0.30768167975308,0.0143711629718463,0.161106463765482,0.0169450758385265,0.207937798854567,0.012744322505435,0.0376437666592301,0.0102443824061698,0.354526160054387,0.0106171634639235,2.26822039011816e-07,0.00146220747778157,0.000817889387151301,0.00146383198487526,-3.14232605573387e-06,0.00127955639659649,0.0282381575001046,0.00146220747778157,0.0129981354742628,0.00146383198487526,-0.00889982419252797,0.00127955639659649,0.00776143743466224,0.00146220747778157,0.000548790655652604,0.00146383198487526,-0.000405088581151686,0.00127955639659649,0,5,3,90,5,-2,3
"1619",0.364754184347389,0.00749674346960707,1.41864089803718e-05,0.00685835556466752,3.09498656205831e-06,0.00685731833943299,0.168715907143379,0.0150941776355496,0.319032476485007,0.0125052901777435,0.1345983589455,0.0139813518242136,0.206258248085937,0.0134056973777754,0.0719818587870761,0.0110956425718688,0.348091845851677,0.0110415993020575,-1.9502748835412e-06,0.0014308552246796,6.5432570918196e-07,0.00143253996855632,-1.78096075715136e-06,0.00125142604212201,0.0235728059656978,0.0014308552246796,0.00738390512953545,0.00143253996855632,-0.00710677771198628,0.00125142604212201,0.012152445931599,0.0014308552246796,0.000362693891576293,0.00143253996855632,-0.00350563117420331,0.00125142604212201,0,5,4,90,5,-1,4
"1620",0.364754184347389,0.00749674346960707,1.41864089803718e-05,0.00685835556466752,3.09498656205831e-06,0.00685731833943299,0.191926133946282,0.0137015177713743,0.339872236693744,0.011393396253109,0.110665065339412,0.0120467068763663,0.191926101285669,0.013701517318246,0.110665063434098,0.0120467105819671,0.339872241183994,0.0113934012341755,-1.9502748835412e-06,0.0014308552246796,6.5432570918196e-07,0.00143253996855632,-1.78096075715136e-06,0.00125142604212201,0.0159713495546286,0.0014308552246796,0.00200795884945116,0.00143253996855632,-0.00758326191869244,0.00125142604212201,0.0159713530129879,0.0014308552246796,0.0020079544887787,0.00143253996855632,-0.00758325487694031,0.00125142604212201,0,5,5,90,5,0,5
