"","alphaii","seii","alphaij","seij","alphaik","seik","alphaji","seji","alphajj","sejj","alphajk","sejk","alphaki","seki","alphakj","sekj","alphakk","sekk","betaiij","seiij","betaiik","seiik","betaijk","seijk","betajji","sejji","betajjk","sejjk","betajik","sejik","betakki","sekki","betakkj","sekkj","betakij","sekij","pi","pj","pk","rep","pij","pjk","pik"
"1",0.293350733858623,0.00737432827544447,0.0496793607383169,0.00751942101495849,0.0496793594195166,0.00751942063397492,0.0496793625283932,0.00751942097389493,0.293350741497519,0.00737432912962571,0.0496793493493177,0.00751942160704603,0.0496793579731575,0.00751942085299338,0.049679363366169,0.0075194212015839,0.293350740648229,0.00737432810695762,0.00293277357829353,0.00156013518134758,0.00293277381701609,0.00156013545286236,0.00303739614595691,0.00139933195920817,0.00293277056724503,0.00156013518134758,0.00293277430287052,0.00156013545286236,0.00303739902361925,0.00139933195920817,0.00293277332726595,0.00156013518134758,0.00293277183507602,0.00156013545286236,0.00303739726233752,0.00139933195920817,0,0,0,1,0,0,0
"2",0.290889354415093,0.006875881122763,0.0472722730724034,0.00700515950004969,0.0301950111767751,0.00690381505524398,0.0472722709358951,0.00700515959939247,0.290889350342899,0.00687588090095819,0.0301950130431074,0.00690381555798041,0.0608541814054873,0.00813523450314411,0.0608541752039704,0.00813523540090623,0.289045991450632,0.00776031510650073,0.00306154160814113,0.00144624225253398,0.00463482716857443,0.00143793599661062,0.00445200635088002,0.00129174219742354,0.0030615427365467,0.00144624225253398,0.00463482735923572,0.00143793599661062,0.00445200584882389,0.00129174219742354,0.00756093378595818,0.00144624225253398,0.00756093565891312,0.00143793599661062,0.00477726884262206,0.00129174219742354,0,0,1,1,0,1,1
"3",0.28907963195104,0.00671440208518145,0.0455026851730135,0.00681552600848619,0.0174494346340297,0.00665350424193801,0.045502677620317,0.00681552623279033,0.289079614533084,0.00671440361985024,0.0174494159169906,0.00665350410352732,0.0665891264510732,0.00951265474974021,0.0665891270803618,0.00951265428145273,0.288982016655739,0.00893387647132031,0.00307663225382928,0.0013927985856398,0.00377470638914371,0.00137812001293191,0.00364102116331571,0.00123509756632168,0.00307663362059998,0.0013927985856398,0.00377471041613918,0.00137812001293191,0.00364102213065009,0.00123509756632168,0.0104876794919408,0.0013927985856398,0.0104876791438297,0.00137812001293191,0.00660865474985471,0.00123509756632168,0,0,2,1,0,2,2
"4",0.288589362465351,0.00649346342361511,0.0451751905934619,0.00656074823008222,0.00681583725951669,0.00635810682339607,0.0451752012552137,0.0065607494752012,0.288589372933696,0.00649346182657433,0.00681586204570664,0.0063581072373532,0.0676123330367841,0.0104965576100102,0.0676123330896807,0.0104965574317155,0.287513485395371,0.00976949724343067,0.00278859101473849,0.00132374750724766,0.00215783333218096,0.00130720752235847,0.00209997590779045,0.00116759704705481,0.00278859135029575,0.00132374750724766,0.00215782995279989,0.00130720752235847,0.00209997257949924,0.00116759704705481,0.0130669497644448,0.00132374750724766,0.0130669496962731,0.00130720752235847,0.00782710168679553,0.00116759704705481,0,0,3,1,0,3,3
"5",0.290701629106187,0.00621002143362072,0.0475533651759929,0.00621165733892082,-1.60200909888543e-06,0.00599366836852133,0.047552452483764,0.00624478003449554,0.290701266838656,0.0062079923406466,-6.97267914513886e-06,0.00602068995965052,0.0660541260116969,0.0110382643439692,0.0660541298704752,0.0110382643117177,0.285895600040822,0.0102449317563671,0.00224460706203953,0.00124356230262907,4.98955129363825e-07,0.00122947944134957,3.56763294326521e-08,0.00108245544344632,0.00224429978616145,0.00124356230262907,1.30525077642802e-06,0.00122947944134957,6.77462923231599e-07,0.00108245544344632,0.0149089485840058,0.00124356230262907,0.0149089475773421,0.00122947944134957,0.00813175501816281,0.00108245544344632,0,0,4,1,0,4,4
"6",0.290701629106187,0.00621002143362072,0.0475533651759929,0.00621165733892082,-1.60200909888543e-06,0.00599366836852133,0.047552452483764,0.00624478003449554,0.290701266838656,0.0062079923406466,-6.97267914513886e-06,0.00602068995965052,0.0639557395809415,0.0112130849912007,0.0639557387628071,0.0112130839135983,0.285578576743264,0.0104314053943913,0.00224460706203953,0.00124356230262907,4.98955129363825e-07,0.00122947944134957,3.56763294326521e-08,0.00108245544344632,0.00224429978616145,0.00124356230262907,1.30525077642802e-06,0.00122947944134957,6.77462923231599e-07,0.00108245544344632,0.0157072471453162,0.00124356230262907,0.0157072475274178,0.00122947944134957,0.00750198852307528,0.00108245544344632,0,0,5,1,0,5,5
"7",0.291615485636476,0.00901833152657212,0.0482191231536282,0.00930560390992084,0.0674514733154063,0.00961921254210296,0.0482191256976152,0.00930560363869654,0.291615484145597,0.0090183306097351,0.0674514738504895,0.00961921233399368,1.17344928137781e-06,0.00525643711030726,-9.1538023330487e-07,0.00524782778185137,0.28669175592995,0.0054354843789773,0.00350571916554704,0.0019821667867314,0.0119461314913031,0.00206270653265365,0.00927254837503627,0.00187190196949334,0.00350571916757266,0.0019821667867314,0.0119461321668718,0.00206270653265365,0.00927254772287514,0.00187190196949334,-1.32647105703825e-06,0.0019821667867314,-5.02603053604217e-07,0.00206270653265365,9.7312557128016e-07,0.00187190196949334,5,5,0,1,0,-5,-5
"8",0.290722957270399,0.00886032824290999,0.0474010161659272,0.0091411497446828,0.0676290819754023,0.00945525167905165,0.0474010109138029,0.00914115098788244,0.290722950754595,0.00886032830216269,0.0676290777566022,0.00945525158784261,1.12904493380051e-07,0.00522720771701403,5.86928047630911e-06,0.00527389317753321,0.286186059570928,0.00540261036355277,0.0035500102858816,0.00194567683224387,0.0116640680451572,0.00202428871070495,0.00936105317531311,0.00183699925056515,0.0035500117173109,0.00194567683224387,0.0116640690099394,0.00202428871070495,0.00936105363649001,0.00183699925056515,-8.59999170957647e-07,0.00194567683224387,-2.23409040773251e-06,0.00202428871070495,7.21368034657274e-07,0.00183699925056515,5,5,1,1,0,-4,-4
"9",0.290033253812954,0.0085948477364203,0.0467657219805088,0.00885929040750577,0.0665790631960718,0.00914445076402723,0.0467657404625331,0.0088592900350509,0.29003328259038,0.00859484705692547,0.0665790741742611,0.00914445067347633,0.00742667375706631,0.00561361096015939,0.00742665432063004,0.00561360839457918,0.284821914676478,0.00575364157847962,0.00352771163843992,0.00188156096767717,0.0108286718863158,0.00195046882776803,0.00899110314546576,0.00176833105594185,0.00352770554374492,0.00188156096767717,0.0108286680297461,0.00195046882776803,0.00899110389542178,0.00176833105594185,0.0015539942815357,0.00188156096767717,0.00155399898906558,0.00195046882776803,0.000196874597642034,0.00176833105594185,5,5,2,1,0,-3,-3
"10",0.289345411292732,0.00811891642033298,0.0461767544052438,0.00835177357085298,0.0633756149927506,0.00857122751108737,0.0461767319630858,0.00835177360153151,0.289345396244372,0.00811891732383205,0.0633756166813429,0.00857122767985463,0.0172217363419605,0.00600404468872093,0.0172217248531975,0.00600404401675111,0.285149522491899,0.00607906142372893,0.00338172827294934,0.00176559127445896,0.00933893845657232,0.00181617449048711,0.00802169362424745,0.00164271152889534,0.00338173413871956,0.00176559127445896,0.00933893750899716,0.00181617449048711,0.00802169410982385,0.00164271152889534,0.00327086478297132,0.00176559127445896,0.00327086779439005,0.00181617449048711,0.000930951538691744,0.00164271152889534,5,5,3,1,0,-2,-2
