"","alphaii","seii","alphaij","seij","alphaik","seik","alphaji","seji","alphajj","sejj","alphajk","sejk","alphaki","seki","alphakj","sekj","alphakk","sekk","betaiij","seiij","betaiik","seiik","betaijk","seijk","betajji","sejji","betajjk","sejjk","betajik","sejik","betakki","sekki","betakkj","sekkj","betakij","sekij","pi","pj","pk","rep","pij","pjk","pik"
"950",0.328559407522535,0.00667095188049286,-1.14492937348155e-05,0.00631334985948118,0.0539029806466975,0.00662888397209209,0.114946319823652,0.0176675801439488,0.325395211962447,0.0152118804965435,0.11667759359451,0.0176877110704218,0.0995794368087019,0.00799891333755857,-2.57609033112472e-06,0.00719773200838985,0.327569590767644,0.00757469855478162,-2.68544056590456e-07,0.00134052207153927,0.00773263318987111,0.00137398279598779,3.56917901588129e-06,0.00120490828532422,0.0349022623480842,0.00134052207153927,0.0341645689598538,0.00137398279598779,0.0175380888831993,0.00120490828532422,0.0132902352765814,0.00134052207153927,-9.97413122611033e-08,0.00137398279598779,4.38714208934739e-07,0.00120490828532422,0,5,1,53,5,-4,1
"951",0.326176693502323,0.00638428750228214,6.29699453049764e-08,0.00591564885463837,0.0326738631717048,0.00615014142654433,0.109932685363616,0.0171254768472532,0.322051056989659,0.0146693719154445,0.11349148878372,0.0171124046829732,0.0954398197569505,0.0101012562463577,0.00580249728554277,0.00893026397622052,0.317686884632155,0.00924376992940633,-4.61636965313559e-08,0.0012628974678518,0.00588214179688724,0.00127353523354174,1.89467314533514e-07,0.00109526692714756,0.0347898971258087,0.0012628974678518,0.0319855567974276,0.00127353523354174,0.0215045802436995,0.00109526692714756,0.0206445878131512,0.0012628974678518,0.00609627694112258,0.00127353523354174,0.00752471807341418,0.00109526692714756,0,5,2,53,5,-3,2
"952",0.324422245163374,0.00606549198649236,3.68620337271551e-06,0.00572841723255508,0.0140527095168642,0.00579140497620063,0.102764370165835,0.0160521123907282,0.318356112318612,0.0137226334606273,0.104236400674591,0.0158425144481968,0.0958805538131028,0.0116955961153223,0.0221090658143238,0.0103395460826546,0.316040907369169,0.0104356178495751,-4.10513780408385e-07,0.00117919502420512,0.00313703899846998,0.00118247712001022,-6.65379525411184e-07,0.00103969836513026,0.0343572408807228,0.00117919502420512,0.027864727307583,0.00118247712001022,0.0250038673105226,0.00103969836513026,0.0257563898676653,0.00117919502420512,0.0100844619651652,0.00118247712001022,0.0131324176183128,0.00103969836513026,0,5,3,53,5,-2,3
"953",0.325092116532176,0.00573727806196894,7.5032686814324e-06,0.00541488266531135,4.06838408396285e-07,0.00540828021811277,0.094480439555972,0.0145594523485839,0.316940129260738,0.0125200025770137,0.0877124985094273,0.0140352412808627,0.0956950503408762,0.0129382005368301,0.042597983913594,0.011627895355127,0.316889373780822,0.0113748043041178,-6.74887094332534e-07,0.00109675928305085,1.18269622585717e-06,0.00109616762842003,-1.25684359658189e-06,0.000965257094356613,0.0323366966300056,0.00109675928305085,0.0215096894228306,0.00109616762842003,0.0275944913740784,0.000965257094356613,0.0285437161441451,0.00109675928305085,0.0124788045968382,0.00109616762842003,0.0177221203887581,0.000965257094356613,0,5,4,53,5,-1,4
"954",0.325092116532176,0.00573727806196894,7.5032686814324e-06,0.00541488266531135,4.06838408396285e-07,0.00540828021811277,0.0980453478093964,0.0141938670606917,0.322811567398984,0.0124066900340543,0.0752036177168362,0.0131674671746705,0.0980453335818631,0.0141938665032646,0.0752035978181622,0.0131674674470376,0.322811548602036,0.0124066908276423,-6.74887094332534e-07,0.00109675928305085,1.18269622585717e-06,0.00109616762842003,-1.25684359658189e-06,0.000965257094356613,0.0280322383662484,0.00109675928305085,0.00857605250014308,0.00109616762842003,0.0204878796676648,0.000965257094356613,0.0280322410697814,0.00109675928305085,0.00857605715182838,0.00109616762842003,0.0204878815332354,0.000965257094356613,0,5,5,53,5,0,5
"955",0.322410140721947,0.0093030254181926,0.0744182238109924,0.00966499764902253,0.0744182245613845,0.00966499747039216,0.0744182333021652,0.00966499720267897,0.322410152035442,0.00930302573480541,0.0744182223888439,0.00966499698517003,0.074418225404574,0.00966499744404905,0.0744182294448201,0.00966499834243025,0.322410147769193,0.00930302675280845,0.00621292906794718,0.00210984323268648,0.00621292895769596,0.00210984314046773,0.00642383874601523,0.00194265940968525,0.0062129255767365,0.00210984323268648,0.00621292864454744,0.00210984314046773,0.00642383996807882,0.00194265940968525,0.00621292847472967,0.00210984323268648,0.00621292723602329,0.00210984314046773,0.00642383943860489,0.00194265940968525,0,0,0,54,0,0,0
"956",0.318178380445455,0.00843636438259984,0.0702196867724708,0.00876016515474837,0.0430651482454594,0.00852126512961839,0.070219687504068,0.00876016560631426,0.31817838465972,0.00843636540422978,0.0430651572351561,0.00852126571048184,0.08887204761454,0.0107572246678849,0.0888720414923334,0.0107572248225608,0.312634115853626,0.00986555581634679,0.00652017810842927,0.00190144357375419,0.00913229842468779,0.00187344947901519,0.00891598776388098,0.00173043049640169,0.00652017846934348,0.00190144357375419,0.00913229654902589,0.00187344947901519,0.00891598691930815,0.00173043049640169,0.0148995585004341,0.00190144357375419,0.0148995603883485,0.00187344947901519,0.0100016512526901,0.00173043049640169,0,0,1,54,0,1,1
"957",0.315317616759104,0.00811416234538754,0.0673587716738613,0.00837820289897592,0.02338126991544,0.00800473644657748,0.0673587838104252,0.00837820304170522,0.315317625513411,0.00811416319667448,0.0233812830627739,0.00800473604425025,0.0932520330262502,0.0129326518535047,0.0932520267093016,0.0129326521890246,0.308629285557253,0.0115577364202629,0.00655142393962279,0.0017916577976395,0.00755652339128066,0.00174223234760414,0.00745426295513272,0.00160156135682156,0.00655142272641639,0.0017916577976395,0.00755652166963477,0.00174223234760414,0.00745426063670531,0.00160156135682156,0.0210343831044806,0.0017916577976395,0.0210343847530227,0.00174223234760414,0.0138263162281268,0.00160156135682156,0,0,2,54,0,2,2
"958",0.31478413024835,0.00774836293654251,0.0671239891467777,0.00793726490689096,0.00762319359241222,0.00748985960721079,0.0671239736086804,0.00793726407037491,0.314784098576876,0.00774836106360279,0.00762312442460199,0.00748985683841122,0.0938413323254393,0.0145182916398571,0.0938413321450973,0.0145182924762837,0.305559187914638,0.012793912167333,0.0058645385766721,0.00166191050550281,0.00455522469809723,0.001607423168197,0.00456942129620584,0.00146671709480665,0.00586453625853861,0.00166191050550281,0.00455523629885423,0.001607423168197,0.00456942850752408,0.00146671709480665,0.0262609555716543,0.00166191050550281,0.0262609555883854,0.001607423168197,0.0157656161796194,0.00146671709480665,0,0,3,54,0,3,3
"959",0.320745898579969,0.00721405336669863,0.0739252241936556,0.0073264777099587,-1.24683691648186e-05,0.00686829887519165,0.0739229328675594,0.00732751229440922,0.320747402874269,0.0072144516716064,2.21162304505735e-06,0.0068738519986264,0.097354892327171,0.0155468707943758,0.0973548903261252,0.0155468713982164,0.306812132384424,0.0136360162607548,0.00430149723494976,0.00149669795358061,2.70446194261158e-06,0.00145369281749537,7.97407633432178e-07,0.001316916916008,0.00430350883636668,0.00149669795358061,6.6179719664192e-07,0.00145369281749537,-1.03183968760674e-06,0.001316916916008,0.0293565830262019,0.00149669795358061,0.0293565835801173,0.00145369281749537,0.0142530859089191,0.001316916916008,0,0,4,54,0,4,4
